318501369,59.9378715,30.3263719,437809,2018-03-21 03:43:35,Anton Khorev
318501370,59.9378443,30.3266334,437809,2018-03-21 03:43:35,Anton Khorev
318501371,59.9386467,30.3269855,437809,2018-03-21 03:43:35,Anton Khorev
318501570,59.9352345,30.3241769,103003,2018-05-18 22:21:23,Alexandrcfif
318501840,59.9351866,30.3261083,3846961,2016-12-18 20:39:49,mini-me
318501843,59.9350744,30.3260633,386508,2011-03-01 17:06:31,Ordin
318501845,59.9350875,30.3257752,231182,2011-02-28 13:20:53,klif22
318501847,59.9349881,30.3254675,386508,2011-03-01 17:06:33,Ordin
318501849,59.9348983,30.3253793,231182,2011-02-28 13:20:55,klif22
318501861,59.9350511,30.3245261,231182,2011-02-28 13:20:58,klif22
318501862,59.9352085,30.3244693,231182,2011-02-28 13:20:52,klif22
318501863,59.9352752,30.3243836,231182,2011-02-28 13:20:50,klif22
318501864,59.9353146,30.3242645,231182,2011-02-28 13:20:50,klif22
318501865,59.9353534,30.3240753,231182,2011-02-28 13:21:01,klif22
318501866,59.9354355,30.3241207,231182,2011-02-28 13:20:54,klif22
334772639,59.9342657,30.3081912,437809,2012-02-12 10:02:07,Anton Khorev
334775524,59.9401421,30.3150064,437809,2017-12-28 05:11:33,Anton Khorev
334775527,59.9397583,30.3139501,437809,2017-12-28 05:11:33,Anton Khorev
334775531,59.9399549,30.3136654,437809,2017-12-28 05:11:33,Anton Khorev
334775534,59.9398736,30.3134415,437809,2017-12-28 05:11:33,Anton Khorev
334775536,59.9404517,30.3126042,437809,2017-12-28 05:11:33,Anton Khorev
334775538,59.9405322,30.3128257,437809,2017-12-28 05:11:33,Anton Khorev
334775540,59.9406537,30.3126497,437809,2017-12-28 05:11:33,Anton Khorev
334775543,59.9407899,30.3130246,437809,2017-12-28 05:11:33,Anton Khorev
334775546,59.9406962,30.3131603,437809,2017-12-28 05:11:33,Anton Khorev
334775549,59.9408011,30.3134491,437809,2017-12-28 05:11:33,Anton Khorev
334775552,59.9408925,30.3133167,437809,2017-12-28 05:11:33,Anton Khorev
334775555,59.9410303,30.313696,437809,2017-12-28 05:11:33,Anton Khorev
334775558,59.9409166,30.3138607,437809,2017-12-28 05:11:33,Anton Khorev
334775561,59.9410007,30.3140921,437809,2017-12-28 05:11:33,Anton Khorev
334775564,59.940908,30.3142263,437809,2017-12-28 05:11:33,Anton Khorev
334775567,59.9408668,30.314113,437809,2017-12-28 05:11:33,Anton Khorev
334775569,59.9404745,30.3146812,437809,2017-12-28 05:11:33,Anton Khorev
334775572,59.9405176,30.3147999,437809,2017-12-28 05:11:33,Anton Khorev
334775574,59.9404222,30.314938,437809,2017-12-28 05:11:33,Anton Khorev
334775578,59.9403419,30.3147171,437809,2017-12-28 05:11:33,Anton Khorev
334794375,59.9410048,30.3303678,437809,2011-08-25 14:59:13,Anton Khorev
334794379,59.9411372,30.3304164,437809,2011-08-25 17:27:29,Anton Khorev
334794390,59.9416734,30.3273761,437809,2012-01-15 20:37:25,Anton Khorev
334794392,59.9416725,30.3256022,437809,2012-01-15 20:37:26,Anton Khorev
334794397,59.9412913,30.3271936,437809,2012-01-15 20:37:26,Anton Khorev
334794401,59.9416206,30.3275855,437809,2012-01-15 20:37:26,Anton Khorev
334794403,59.9418683,30.3262598,437809,2012-01-15 20:37:26,Anton Khorev
334794405,59.9416469,30.324457,437809,2012-01-15 20:37:26,Anton Khorev
334794412,59.9418109,30.324427,700550,2017-03-04 13:54:36,EIjas
334794414,59.9418541,30.3255869,437809,2012-01-15 20:37:27,Anton Khorev
334794417,59.9416539,30.324623,437809,2012-01-15 20:37:27,Anton Khorev
334794420,59.9418179,30.324593,437809,2012-01-15 20:37:27,Anton Khorev
334794422,59.9412571,30.3274264,437809,2012-01-15 20:37:27,Anton Khorev
